subject,fid,response
tuj80000,10577596,1
tuj80000,44520094,1
tuj80000,44520094,1
tuj80000,44520094,1
tuj80000,27805178,5
tuj80000,27805178,3
tuj80000,27805178,3
tuj80000,27805178,1
tuj80000,27805178,4
tuj80000,27805178,1
tuj80000,27805178,2
tuj80000,27799545,1
tuj80000,27799545,1
tuj80000,27797205,1
tuj80000,27797205,1
tuj80000,27797205,1
tuj80000,47632544,1
tuj80000,47632544,1
tuj80000,47632544,1
tuj80000,22907673,1
tuj80000,22907673,1
tuj80000,22907673,1
tuj80000,27797891,1
tuj80000,27797891,1
tuj80000,27797891,1
tuj80000,10578517,1
tuj80000,10578517,1
tuj80000,10578517,1
agoswam2,44520208,4
agoswam2,44520208,1
agoswam2,44520208,1
agoswam2,44520208,1
agoswam2,44520208,1
agoswam2,22908000,1
agoswam2,22908000,1
agoswam2,22908000,1
agoswam2,27798250,5
agoswam2,27798250,5
agoswam2,27798250,5
agoswam2,27798250,1
agoswam2,27798250,1
agoswam2,27798250,2
agoswam2,27798250,1
agoswam2,47632533,1
agoswam2,47632533,5
agoswam2,47632533,1
agoswam2,47632533,5
agoswam2,47632533,1
agoswam2,47632533,1
agoswam2,47632533,1
agoswam2,47632533,1
agoswam2,47632533,1
agoswam2,10576888,1
agoswam2,10576888,1
agoswam2,10576888,1
agoswam2,10576888,1
agoswam2,10576888,1
agoswam2,10576888,1
agoswam2,22907932,1
agoswam2,22907932,1
agoswam2,22907932,1
agoswam2,10577565,1
agoswam2,10577565,1
agoswam2,10577565,1
agoswam2,10577565,1
agoswam2,4661268,5
agoswam2,4661268,5
agoswam2,4661268,1
agoswam2,4661268,1
agoswam2,4661268,1
agoswam2,4661268,1
agoswam2,27796647,1
agoswam2,27796647,1
agoswam2,27796647,1
agoswam2,27796647,1
agoswam2,27802081,1
agoswam2,27802081,1
agoswam2,27802081,1
agoswam2,27803317,1
agoswam2,27803317,1
agoswam2,27803317,1
agoswam2,27803317,1
agoswam2,27802905,1
agoswam2,27802905,1
agoswam2,27802905,5
agoswam2,27802905,1
nasi,44519964,1
nasi,44519964,1
nasi,44519964,2
nasi,44519964,1
nasi,27797205,1
nasi,27797205,5
nasi,27797205,5
nasi,27797205,5
nasi,27797205,5
nasi,27797205,5
nasi,27797205,5
nasi,27802008,1
nasi,27802008,1
nasi,27802008,1
nasi,27802081,1
nasi,27802081,1
nasi,27802081,1
nasi,10576909,1
nasi,10576909,3
nasi,10576909,3
nasi,10576909,3
nasi,10576909,1
nasi,10576909,1
nasi,27797891,1
nasi,27797891,1
nasi,27797891,1
nasi,27798255,1
nasi,27798255,1
nasi,27798255,1
nasi,10576888,1
nasi,10576888,1
nasi,10576888,1
nasi,8867848,1
nasi,8867848,1
nasi,8867848,1
nasi,7349040,1
nasi,7349040,1
nasi,7349040,5
nasi,7349040,1
nasi,27802284,3
nasi,27802284,5
nasi,27802284,1
nasi,4452010,1
nasi,4452010,1
nasi,4452010,1
nasi,10577093,1
nasi,10577093,1
nasi,10577093,2
nasi,44520124,1
nasi,44520124,1
nasi,44520124,2
nasi,27800553,1
nasi,27800553,1
nasi,27800553,1
nasi,27802216,1
nasi,27802216,3
nasi,27802216,1
nasi,27798055,1
nasi,27798055,1
nasi,27798055,1
nasi,27799545,1
nasi,27799545,1
nasi,27799545,1
nasi,27799972,1
nasi,27799972,1
nasi,27799972,1
nasi,22908012,1
nasi,22908012,2
nasi,22908012,1
nasi,22908012,1
nasi,27796431,1
nasi,27796431,1
nasi,27796431,1
nasi,27803317,1
nasi,27803317,3
nasi,27803317,1
nasi,10576318,1
nasi,10576318,1
nasi,10576318,1
nasi,27797673,1
nasi,27797673,1
nasi,27797673,1
nasi,47632533,1
nasi,47632533,1
nasi,47632533,1
nasi,44520272,1
nasi,44520272,1
nasi,44520272,1
nasi,22907673,5
nasi,22907673,1
nasi,22907673,5
nasi,22907673,1
nasi,27798653,1
nasi,27798653,1
nasi,27798653,1
nasi,27803215,1
nasi,27803215,1
nasi,27803215,3
nasi,8867670,2
nasi,8867670,5
nasi,8867670,1
nasi,8867670,2
nasi,36144131,1
nasi,36144131,5
nasi,36144131,1
nasi,36144131,1
nasi,10578056,1
nasi,10578056,4
nasi,10578056,1
nasi,10578517,1
nasi,10578517,1
nasi,10578517,1
nasi,10578517,1
nasi,27798605,5
nasi,27798605,5
nasi,27798605,1
nasi,27798605,1
