subject,fid,response
tuj80000,10577596,5
tuj80000,44520094,4
tuj80000,44520094,4
tuj80000,44520094,5
tuj80000,27805178,2
tuj80000,27805178,2
tuj80000,27805178,2
tuj80000,27805178,5
tuj80000,27805178,2
tuj80000,27805178,5
tuj80000,27805178,4
tuj80000,27799545,5
tuj80000,27799545,5
tuj80000,27797205,5
tuj80000,27797205,5
tuj80000,27797205,5
tuj80000,47632544,5
tuj80000,47632544,5
tuj80000,47632544,5
tuj80000,22907673,5
tuj80000,22907673,5
tuj80000,22907673,5
tuj80000,27797891,5
tuj80000,27797891,5
tuj80000,27797891,5
tuj80000,10578517,5
tuj80000,10578517,5
tuj80000,10578517,5
agoswam2,44520208,2
agoswam2,44520208,5
agoswam2,44520208,5
agoswam2,44520208,1
agoswam2,44520208,5
agoswam2,22908000,5
agoswam2,22908000,5
agoswam2,22908000,5
agoswam2,27798250,1
agoswam2,27798250,1
agoswam2,27798250,1
agoswam2,27798250,5
agoswam2,27798250,5
agoswam2,27798250,1
agoswam2,27798250,5
agoswam2,47632533,5
agoswam2,47632533,1
agoswam2,47632533,5
agoswam2,47632533,1
agoswam2,47632533,5
agoswam2,47632533,1
agoswam2,47632533,1
agoswam2,47632533,1
agoswam2,47632533,1
agoswam2,10576888,1
agoswam2,10576888,5
agoswam2,10576888,1
agoswam2,10576888,5
agoswam2,10576888,1
agoswam2,10576888,5
agoswam2,22907932,5
agoswam2,22907932,5
agoswam2,22907932,5
agoswam2,10577565,5
agoswam2,10577565,1
agoswam2,10577565,5
agoswam2,10577565,5
agoswam2,4661268,1
agoswam2,4661268,1
agoswam2,4661268,1
agoswam2,4661268,5
agoswam2,4661268,5
agoswam2,4661268,5
agoswam2,27796647,5
agoswam2,27796647,5
agoswam2,27796647,4
agoswam2,27796647,5
agoswam2,27802081,5
agoswam2,27802081,5
agoswam2,27802081,5
agoswam2,27803317,5
agoswam2,27803317,1
agoswam2,27803317,5
agoswam2,27803317,5
agoswam2,27802905,5
agoswam2,27802905,5
agoswam2,27802905,1
agoswam2,27802905,5
nasi,44519964,5
nasi,44519964,5
nasi,44519964,5
nasi,44519964,5
nasi,27797205,5
nasi,27797205,5
nasi,27797205,5
nasi,27797205,5
nasi,27797205,5
nasi,27797205,5
nasi,27797205,5
nasi,27802008,5
nasi,27802008,5
nasi,27802008,5
nasi,27802081,5
nasi,27802081,5
nasi,27802081,5
nasi,10576909,5
nasi,10576909,5
nasi,10576909,5
nasi,10576909,5
nasi,10576909,5
nasi,10576909,5
nasi,27797891,5
nasi,27797891,5
nasi,27797891,5
nasi,27798255,5
nasi,27798255,5
nasi,27798255,5
nasi,10576888,5
nasi,10576888,5
nasi,10576888,5
nasi,8867848,5
nasi,8867848,5
nasi,8867848,5
nasi,7349040,5
nasi,7349040,5
nasi,7349040,5
nasi,7349040,5
nasi,27802284,5
nasi,27802284,5
nasi,27802284,5
nasi,4452010,5
nasi,4452010,5
nasi,4452010,5
nasi,10577093,5
nasi,10577093,5
nasi,10577093,5
nasi,44520124,5
nasi,44520124,5
nasi,44520124,5
nasi,27800553,5
nasi,27800553,5
nasi,27800553,5
nasi,27802216,5
nasi,27802216,5
nasi,27802216,5
nasi,27798055,5
nasi,27798055,5
nasi,27798055,5
nasi,27799545,5
nasi,27799545,5
nasi,27799545,5
nasi,27799972,5
nasi,27799972,5
nasi,27799972,5
nasi,22908012,5
nasi,22908012,5
nasi,22908012,5
nasi,22908012,5
nasi,27796431,5
nasi,27796431,5
nasi,27796431,5
nasi,27803317,5
nasi,27803317,5
nasi,27803317,5
nasi,10576318,5
nasi,10576318,5
nasi,10576318,5
nasi,27797673,5
nasi,27797673,5
nasi,27797673,5
nasi,47632533,5
nasi,47632533,5
nasi,47632533,5
nasi,44520272,5
nasi,44520272,5
nasi,44520272,5
nasi,22907673,5
nasi,22907673,5
nasi,22907673,5
nasi,22907673,5
nasi,27798653,5
nasi,27798653,5
nasi,27798653,5
nasi,27803215,5
nasi,27803215,5
nasi,27803215,5
nasi,8867670,5
nasi,8867670,5
nasi,8867670,5
nasi,8867670,5
nasi,36144131,5
nasi,36144131,5
nasi,36144131,5
nasi,36144131,5
nasi,10578056,5
nasi,10578056,5
nasi,10578056,5
nasi,10578517,5
nasi,10578517,5
nasi,10578517,5
nasi,10578517,5
nasi,27798605,5
nasi,27798605,5
nasi,27798605,5
nasi,27798605,5
